seed,method,site,target_date,issue_date,observed_dry,p_dry
43,platt_rho98,55000900271635,2020-10-10,2020-10-07,0,0.007180466692078835
43,platt_rho98,55000900271635,2020-10-11,2020-10-08,0,0.00810501331613156
43,platt_rho98,55000900271635,2020-10-12,2020-10-09,0,0.00680052957906041
43,platt_rho98,55000900271635,2020-10-13,2020-10-10,0,0.00676170987029856
43,platt_rho98,55000900271635,2020-10-14,2020-10-11,0,0.00752812604120745
43,platt_rho98,55000900271635,2020-10-15,2020-10-12,0,0.011832930175441958
43,platt_rho98,55000900271635,2020-10-16,2020-10-13,0,0.006912761519014876
43,platt_rho98,55000900271635,2020-10-17,2020-10-14,0,0.014471526350477326
43,platt_rho98,55000900271635,2020-10-18,2020-10-15,0,0.009963015481547544
43,platt_rho98,55000900271635,2020-10-19,2020-10-16,0,0.007689348122893902
43,platt_rho98,55000900271635,2020-10-20,2020-10-17,0,0.011542754108784692
43,platt_rho98,55000900271635,2020-10-21,2020-10-18,0,0.016709790473842356
43,platt_rho98,55000900271635,2020-10-22,2020-10-19,0,0.014049438976279083
43,platt_rho98,55000900272209,2020-09-11,2020-09-08,0,0.004799847694028525
43,platt_rho98,55000900272209,2020-09-12,2020-09-09,0,0.005199515590785464
43,platt_rho98,55000900272209,2020-09-13,2020-09-10,0,0.005314610023105182
43,platt_rho98,55000900272209,2020-09-14,2020-09-11,0,0.005202318585322274
43,platt_rho98,55000900272209,2020-09-15,2020-09-12,0,0.004901426455852564
43,platt_rho98,55000900272209,2020-09-16,2020-09-13,0,0.004877860565811298
43,platt_rho98,55000900272209,2020-09-17,2020-09-14,0,0.004635608971731098
43,platt_rho98,55000900272209,2020-09-18,2020-09-15,0,0.004713402131330646
43,platt_rho98,55000900272209,2020-09-19,2020-09-16,0,0.004895938288159152
43,platt_rho98,55000900272209,2020-09-20,2020-09-17,0,0.005152964665641191
43,platt_rho98,55000900272209,2020-09-21,2020-09-18,0,0.007558352014674807
43,platt_rho98,55000900272209,2020-09-22,2020-09-19,0,0.009894799245309782
43,platt_rho98,55000900272209,2020-09-23,2020-09-20,0,0.007001602187754141
43,platt_rho98,55000900272209,2020-09-24,2020-09-21,0,0.006266792627369844
43,platt_rho98,55000900272209,2020-09-25,2020-09-22,0,0.006225045143859798
43,platt_rho98,55000900272209,2020-09-26,2020-09-23,0,0.005479914799872199
43,platt_rho98,55000900272209,2020-09-27,2020-09-24,0,0.00879935427965095
43,platt_rho98,55000900272209,2020-09-28,2020-09-25,0,0.010845388124546829
43,platt_rho98,55000900272209,2020-09-29,2020-09-26,0,0.012998630434303937
43,platt_rho98,55000900272209,2020-09-30,2020-09-27,0,0.007576940315091485
43,platt_rho98,55000900272209,2020-10-01,2020-09-28,0,0.004844554257602773
43,platt_rho98,55000900272209,2020-10-02,2020-09-29,0,0.005382344670519124
43,platt_rho98,55000900272209,2020-10-03,2020-09-30,0,0.005263515144801056
43,platt_rho98,55000900272209,2020-10-04,2020-10-01,0,0.005027275674864717
43,platt_rho98,55000900272209,2020-10-05,2020-10-02,0,0.0051878352328447175
43,platt_rho98,55000900272209,2020-10-06,2020-10-03,0,0.0052470743094407135
43,platt_rho98,55000900272209,2020-10-07,2020-10-04,0,0.005197749051274569
43,platt_rho98,55000900272209,2020-10-08,2020-10-05,0,0.00539563129383136
43,platt_rho98,55000900272209,2020-10-09,2020-10-06,0,0.0060113296748456335
43,platt_rho98,55000900272209,2020-10-10,2020-10-07,0,0.0055161292119579874
43,platt_rho98,55000900272209,2020-10-11,2020-10-08,0,0.006097649485102941
43,platt_rho98,55000900272209,2020-10-12,2020-10-09,0,0.005701371624275531
43,platt_rho98,55000900272209,2020-10-13,2020-10-10,0,0.009328372105749771
43,platt_rho98,55000900272209,2020-10-14,2020-10-11,0,0.009535672895458869
43,platt_rho98,55000900272209,2020-10-15,2020-10-12,0,0.011654900983737448
43,platt_rho98,55000900272209,2020-10-16,2020-10-13,0,0.009052558602121619
43,platt_rho98,55000900272209,2020-10-17,2020-10-14,0,0.013781306830395912
43,platt_rho98,55000900272209,2020-10-18,2020-10-15,0,0.008922607582602438
43,platt_rho98,55000900272209,2020-10-19,2020-10-16,0,0.006910000426053942
43,platt_rho98,55000900272209,2020-10-20,2020-10-17,0,0.009926716175357675
43,platt_rho98,55000900272714,2020-09-11,2020-09-08,0,0.003135743811929048
43,platt_rho98,55000900272714,2020-09-12,2020-09-09,0,0.0030809724574867303
43,platt_rho98,55000900272714,2020-09-13,2020-09-10,0,0.0030205377446702597
43,platt_rho98,55000900272714,2020-09-14,2020-09-11,0,0.0029996592571620573
43,platt_rho98,55000900272714,2020-09-15,2020-09-12,0,0.0029819512089273026
43,platt_rho98,55000900272714,2020-09-16,2020-09-13,0,0.0029627108095051646
43,platt_rho98,55000900272714,2020-09-17,2020-09-14,0,0.002951626919301731
43,platt_rho98,55000900272714,2020-09-18,2020-09-15,0,0.002957836268357883
43,platt_rho98,55000900272714,2020-09-19,2020-09-16,0,0.002993869662156423
43,platt_rho98,55000900272714,2020-09-20,2020-09-17,0,0.003036135006458607
43,platt_rho98,55000900272714,2020-09-21,2020-09-18,0,0.0031737827959237297
43,platt_rho98,55000900272714,2020-09-22,2020-09-19,0,0.003391180842510222
43,platt_rho98,55000900272714,2020-09-23,2020-09-20,0,0.0031996066974327997
43,platt_rho98,55000900272714,2020-09-24,2020-09-21,0,0.0031442341986646083
43,platt_rho98,55000900272714,2020-09-25,2020-09-22,0,0.003123198008267658
43,platt_rho98,55000900272714,2020-09-26,2020-09-23,0,0.0030444409597497613
43,platt_rho98,55000900272714,2020-09-27,2020-09-24,0,0.003332211573193189
43,platt_rho98,55000900272714,2020-09-28,2020-09-25,0,0.0035484450378028276
43,platt_rho98,55000900272714,2020-09-29,2020-09-26,0,0.0038476392656486835
43,platt_rho98,55000900272714,2020-09-30,2020-09-27,0,0.0033359383877832327
43,platt_rho98,55000900272714,2020-10-01,2020-09-28,0,0.003072265921823969
43,platt_rho98,55000900272714,2020-10-02,2020-09-29,0,0.0030523132403217357
43,platt_rho98,55000900272714,2020-10-03,2020-09-30,0,0.0029950767020299196
43,platt_rho98,55000900272714,2020-10-04,2020-10-01,0,0.002969907400875993
43,platt_rho98,55000900272714,2020-10-05,2020-10-02,0,0.002972737571989903
43,platt_rho98,55000900272714,2020-10-06,2020-10-03,0,0.002988659167915242
43,platt_rho98,55000900272714,2020-10-07,2020-10-04,0,0.003012189812193422
43,platt_rho98,55000900272714,2020-10-08,2020-10-05,0,0.0030172997762523135
43,platt_rho98,55000900272714,2020-10-09,2020-10-06,0,0.00299796152531151
43,platt_rho98,55000900272714,2020-10-10,2020-10-07,0,0.003018573435697003
43,platt_rho98,55000900272714,2020-10-11,2020-10-08,0,0.0030835160470393808
43,platt_rho98,55000900272714,2020-10-12,2020-10-09,0,0.003086073030016845
43,platt_rho98,55000900272714,2020-10-13,2020-10-10,0,0.003463802954599138
43,platt_rho98,55000900272714,2020-10-14,2020-10-11,0,0.0035770868718815185
43,platt_rho98,55000900272714,2020-10-15,2020-10-12,0,0.0036855790608189
43,platt_rho98,55000900272714,2020-10-16,2020-10-13,0,0.0035786984651131615
43,platt_rho98,55000900272714,2020-10-17,2020-10-14,0,0.0038729846855725114
43,platt_rho98,55000900272714,2020-10-18,2020-10-15,0,0.0035180186298059413
43,platt_rho98,55000900272714,2020-10-19,2020-10-16,0,0.0032432857444300023
43,platt_rho98,55000900272714,2020-10-20,2020-10-17,0,0.0034818337347835016
43,platt_rho98,55000900272714,2020-10-21,2020-10-18,0,0.0037743125776787956
43,raw_unclipped,55000900029021,2020-09-11,2020-09-08,0,0.06348240000000005
43,raw_unclipped,55000900029021,2020-09-12,2020-09-09,0,0.07602279999999995
43,raw_unclipped,55000900029021,2020-09-13,2020-09-10,0,0.07943003999999998
43,raw_unclipped,55000900029021,2020-09-14,2020-09-11,0,0.07344790000000001
43,raw_unclipped,55000900029021,2020-09-15,2020-09-12,0,0.06605490000000003
43,raw_unclipped,55000900029021,2020-09-16,2020-09-13,0,0.0657487
43,raw_unclipped,55000900029021,2020-09-17,2020-09-14,0,0.059694950000000024
43,raw_unclipped,55000900029021,2020-09-18,2020-09-15,0,0.06167394000000004
43,raw_unclipped,55000900029021,2020-09-19,2020-09-16,0,0.06226989999999999
43,raw_unclipped,55000900029021,2020-09-20,2020-09-17,0,0.06516169999999999
43,raw_unclipped,55000900029021,2020-09-21,2020-09-18,0,0.10323000000000004
43,raw_unclipped,55000900029021,2020-09-22,2020-09-19,0,0.13424592999999996
43,raw_unclipped,55000900029021,2020-09-23,2020-09-20,0,0.09427816
43,raw_unclipped,55000900029021,2020-09-24,2020-09-21,0,0.08584840000000005
43,raw_unclipped,55000900029021,2020-09-25,2020-09-22,0,0.07958359999999998
43,raw_unclipped,55000900029021,2020-09-26,2020-09-23,0,0.0641081
43,raw_unclipped,55000900029021,2020-09-27,2020-09-24,0,0.11585599999999996
43,raw_unclipped,55000900029021,2020-09-28,2020-09-25,0,0.1409536
43,raw_unclipped,55000900029021,2020-09-29,2020-09-26,0,0.16947659999999998
43,raw_unclipped,55000900029021,2020-09-30,2020-09-27,0,0.10611426999999996
43,raw_unclipped,55000900029021,2020-10-01,2020-09-28,0,0.059167740000000024
43,raw_unclipped,55000900029021,2020-10-02,2020-09-29,0,0.07929032999999996
43,raw_unclipped,55000900029021,2020-10-03,2020-09-30,0,0.07486519999999997
43,raw_unclipped,55000900029021,2020-10-04,2020-10-01,0,0.07002149999999996
43,raw_unclipped,55000900029021,2020-10-05,2020-10-02,0,0.07272016999999997
43,raw_unclipped,55000900029021,2020-10-06,2020-10-03,0,0.07380575
43,raw_unclipped,55000900029021,2020-10-07,2020-10-04,0,0.07254744000000002
43,raw_unclipped,55000900029021,2020-10-08,2020-10-05,0,0.07787630000000001
43,raw_unclipped,55000900029021,2020-10-09,2020-10-06,0,0.09018135000000005
43,raw_unclipped,55000900029021,2020-10-10,2020-10-07,0,0.07661260000000003
43,raw_unclipped,55000900029021,2020-10-11,2020-10-08,0,0.08863699999999997
43,raw_unclipped,55000900029021,2020-10-12,2020-10-09,0,0.08385620000000005
43,raw_unclipped,55000900029021,2020-10-13,2020-10-10,0,0.12901989999999997
43,raw_unclipped,55000900029021,2020-10-14,2020-10-11,0,0.14842063000000005
43,raw_unclipped,55000900029021,2020-10-15,2020-10-12,0,0.16673802999999998
43,raw_unclipped,55000900029021,2020-10-16,2020-10-13,0,0.1375328
43,raw_unclipped,55000900029021,2020-10-17,2020-10-14,0,0.18345979999999995
43,raw_unclipped,55000900029021,2020-10-18,2020-10-15,0,0.15394209999999997
43,raw_unclipped,55000900029021,2020-10-19,2020-10-16,0,0.11860179999999998
43,raw_unclipped,55000900029021,2020-10-20,2020-10-17,0,0.14761066
43,raw_unclipped,55000900030173,2020-09-11,2020-09-08,0,0.06035537000000002
43,raw_unclipped,55000900030173,2020-09-12,2020-09-09,0,0.0651252
43,raw_unclipped,55000900030173,2020-09-13,2020-09-10,0,0.05565690000000001
43,raw_unclipped,55000900030173,2020-09-14,2020-09-11,0,0.048103600000000024
43,raw_unclipped,55000900030173,2020-09-15,2020-09-12,0,0.04395910000000003
43,raw_unclipped,55000900030173,2020-09-16,2020-09-13,0,0.04241866000000005
43,raw_unclipped,55000900030173,2020-09-17,2020-09-14,0,0.03832966000000004
43,raw_unclipped,55000900030173,2020-09-18,2020-09-15,0,0.03946179999999999
43,raw_unclipped,55000900030173,2020-09-19,2020-09-16,0,0.0428809
43,raw_unclipped,55000900030173,2020-09-20,2020-09-17,0,0.044625899999999996
43,raw_unclipped,55000900030173,2020-09-21,2020-09-18,0,0.05602119999999999
43,raw_unclipped,55000900030173,2020-09-22,2020-09-19,0,0.07342159999999998
43,raw_unclipped,55000900030173,2020-09-23,2020-09-20,0,0.05890260000000003
43,raw_unclipped,55000900030173,2020-09-24,2020-09-21,0,0.051821530000000005
43,raw_unclipped,55000900030173,2020-09-25,2020-09-22,0,0.05132793999999996
43,raw_unclipped,55000900030173,2020-09-26,2020-09-23,0,0.04014629999999997
43,raw_unclipped,55000900030173,2020-09-27,2020-09-24,0,0.06233069999999996
43,raw_unclipped,55000900030173,2020-09-28,2020-09-25,0,0.061426699999999945
43,raw_unclipped,55000900030173,2020-09-29,2020-09-26,0,0.08613145
43,raw_unclipped,55000900030173,2020-09-30,2020-09-27,0,0.06284769999999995
43,raw_unclipped,55000900030173,2020-10-01,2020-09-28,0,0.04750836000000003
43,raw_unclipped,55000900030173,2020-10-02,2020-09-29,0,0.05247855000000001
43,raw_unclipped,55000900030173,2020-10-03,2020-09-30,0,0.048516899999999974
43,raw_unclipped,55000900030173,2020-10-04,2020-10-01,0,0.045035999999999965
43,raw_unclipped,55000900030173,2020-10-05,2020-10-02,0,0.04600596000000001
43,raw_unclipped,55000900030173,2020-10-06,2020-10-03,0,0.047196449999999945
43,raw_unclipped,55000900030173,2020-10-07,2020-10-04,0,0.047429860000000046
43,raw_unclipped,55000900030173,2020-10-08,2020-10-05,0,0.04921229999999999
43,raw_unclipped,55000900030173,2020-10-09,2020-10-06,0,0.05163289999999998
43,raw_unclipped,55000900030173,2020-10-10,2020-10-07,0,0.04959190000000002
43,raw_unclipped,55000900030173,2020-10-11,2020-10-08,0,0.05566349999999998
43,raw_unclipped,55000900030173,2020-10-12,2020-10-09,0,0.05331593999999995
43,raw_unclipped,55000900030173,2020-10-13,2020-10-10,0,0.061998549999999986
43,raw_unclipped,55000900030173,2020-10-14,2020-10-11,0,0.06849059999999996
43,raw_unclipped,55000900030173,2020-10-15,2020-10-12,0,0.08301239999999999
43,raw_unclipped,55000900030173,2020-10-16,2020-10-13,0,0.06242186000000005
43,raw_unclipped,55000900030173,2020-10-17,2020-10-14,0,0.10048190000000001
43,raw_unclipped,55000900030173,2020-10-18,2020-10-15,0,0.08554565999999997
43,raw_unclipped,55000900030173,2020-10-19,2020-10-16,0,0.06435469999999999
43,raw_unclipped,55000900030173,2020-10-20,2020-10-17,0,0.08617459999999999
43,raw_unclipped,55000900030173,2020-10-21,2020-10-18,0,0.10336107000000005
43,raw_unclipped,55000900030173,2020-10-22,2020-10-19,0,0.09538869999999999
43,raw_unclipped,55000900030173,2020-10-23,2020-10-20,0,0.09426177000000002
43,raw_unclipped,55000900096564,2020-09-11,2020-09-08,0,0.04643786000000005
43,raw_unclipped,55000900096564,2020-09-12,2020-09-09,0,0.04980474999999995
43,raw_unclipped,55000900096564,2020-09-13,2020-09-10,0,0.04257560000000005
43,raw_unclipped,55000900096564,2020-09-14,2020-09-11,0,0.0386031
43,raw_unclipped,55000900096564,2020-09-15,2020-09-12,0,0.03681650000000003
43,raw_unclipped,55000900096564,2020-09-16,2020-09-13,0,0.037157949999999995
43,raw_unclipped,55000900096564,2020-09-17,2020-09-14,0,0.03714572999999999
43,raw_unclipped,55000900096564,2020-09-20,2020-09-17,0,0.04348339999999995
43,raw_unclipped,55000900096564,2020-09-21,2020-09-18,0,0.20001817
43,raw_unclipped,55000900096564,2020-09-22,2020-09-19,0,0.28205009999999997
43,raw_unclipped,55000900096564,2020-09-27,2020-09-24,0,0.30244696000000004
43,raw_unclipped,55000900096564,2020-09-28,2020-09-25,0,0.3071326
43,raw_unclipped,55000900096564,2020-09-29,2020-09-26,0,0.41975003
43,raw_unclipped,55000900096564,2020-09-30,2020-09-27,0,0.11754310000000001
43,raw_unclipped,55000900096564,2020-10-01,2020-09-28,0,0.08421500000000004
43,raw_unclipped,55000900096564,2020-10-02,2020-09-29,0,0.08645139999999996
43,raw_unclipped,55000900096564,2020-10-03,2020-09-30,0,0.06749289999999997
43,raw_unclipped,55000900096564,2020-10-04,2020-10-01,0,0.05935630000000003
43,raw_unclipped,55000900096564,2020-10-05,2020-10-02,0,0.05428670000000002
43,raw_unclipped,55000900096564,2020-10-06,2020-10-03,0,0.05303716999999997
43,raw_unclipped,55000900096564,2020-10-07,2020-10-04,0,0.054208799999999946
43,raw_unclipped,55000900096564,2020-10-08,2020-10-05,0,0.04872270000000001
43,raw_unclipped,55000900096564,2020-10-09,2020-10-06,0,0.04649555999999999
43,raw_unclipped,55000900096564,2020-10-11,2020-10-08,0,0.05425745000000004
43,raw_unclipped,55000900096564,2020-10-13,2020-10-10,1,0.18819759999999996
43,raw_unclipped,55000900096564,2020-10-15,2020-10-12,0,0.30157393
43,raw_unclipped,55000900096564,2020-10-16,2020-10-13,0,0.23651009999999995
43,raw_unclipped,55000900096564,2020-10-17,2020-10-14,0,0.37538609999999994
43,raw_unclipped,55000900096564,2020-10-18,2020-10-15,0,0.11736696999999996
43,raw_unclipped,55000900096564,2020-10-19,2020-10-16,0,0.0978945
43,raw_unclipped,55000900096564,2020-10-20,2020-10-17,0,0.10166293000000004
43,raw_unclipped,55000900096564,2020-10-22,2020-10-19,0,0.09919082999999995
43,raw_unclipped,55000900096564,2020-10-25,2020-10-22,0,0.110823
43,raw_unclipped,55000900096564,2020-10-26,2020-10-23,0,0.32528013
43,raw_unclipped,55000900096564,2020-10-27,2020-10-24,0,0.4270589
43,raw_unclipped,55000900096564,2020-10-28,2020-10-25,0,0.14030469999999995
43,raw_unclipped,55000900097164,2020-09-11,2020-09-08,1,0.991686616
43,raw_unclipped,55000900097164,2020-09-12,2020-09-09,1,0.9953808896
43,raw_unclipped,55000900097164,2020-09-13,2020-09-10,1,0.9966980375
43,raw_unclipped,55000900097164,2020-09-14,2020-09-11,1,0.996081722
43,raw_unclipped,55000900097164,2020-09-15,2020-09-12,1,0.995905223
43,raw_unclipped,55000900097164,2020-09-16,2020-09-13,1,0.9963903634
43,raw_unclipped,55000900097164,2020-09-17,2020-09-14,1,0.9961921517
43,raw_unclipped,55000900097164,2020-09-18,2020-09-15,1,0.9960658336
43,raw_unclipped,55000900097164,2020-09-19,2020-09-16,1,0.995862039
43,raw_unclipped,55000900097164,2020-09-20,2020-09-17,1,0.9946758966
43,raw_unclipped,55000900097164,2020-09-21,2020-09-18,1,0.993445784
43,raw_unclipped,55000900097164,2020-09-22,2020-09-19,1,0.992439575
43,raw_unclipped,55000900097164,2020-09-23,2020-09-20,1,0.9953799583
43,raw_unclipped,55000900097164,2020-09-24,2020-09-21,1,0.994694199
43,raw_unclipped,55000900097164,2020-09-25,2020-09-22,1,0.9936159607
43,raw_unclipped,55000900097164,2020-09-26,2020-09-23,1,0.989099097
43,raw_unclipped,55000900097164,2020-09-27,2020-09-24,1,0.992084553
43,raw_unclipped,55000900097164,2020-09-28,2020-09-25,1,0.96158007
43,raw_unclipped,55000900097164,2020-09-29,2020-09-26,1,0.97964257
43,raw_unclipped,55000900097164,2020-09-30,2020-09-27,1,0.989823504
43,raw_unclipped,55000900097164,2020-10-01,2020-09-28,1,0.992071231
43,raw_unclipped,55000900097164,2020-10-02,2020-09-29,1,0.9959745365
43,raw_unclipped,55000900097164,2020-10-03,2020-09-30,1,0.996897458
43,raw_unclipped,55000900097164,2020-10-04,2020-10-01,1,0.9971764812
43,raw_unclipped,55000900097164,2020-10-05,2020-10-02,1,0.997249778
43,raw_unclipped,55000900097164,2020-10-06,2020-10-03,1,0.9972184536
43,raw_unclipped,55000900097164,2020-10-07,2020-10-04,1,0.9968730488
43,raw_unclipped,55000900097164,2020-10-08,2020-10-05,1,0.9971798637
43,raw_unclipped,55000900097164,2020-10-09,2020-10-06,1,0.9977426017
43,raw_unclipped,55000900097164,2020-10-11,2020-10-08,0,0.996889006
43,raw_unclipped,55000900097164,2020-10-12,2020-10-09,0,0.9963320822
43,raw_unclipped,55000900097164,2020-10-13,2020-10-10,0,0.93935896
43,raw_unclipped,55000900097164,2020-10-14,2020-10-11,0,0.83274677
43,raw_unclipped,55000900097164,2020-10-15,2020-10-12,0,0.85172385
43,raw_unclipped,55000900097164,2020-10-16,2020-10-13,0,0.5584579700000001
43,raw_unclipped,55000900097164,2020-10-17,2020-10-14,0,0.68894064
43,raw_unclipped,55000900097164,2020-10-18,2020-10-15,0,0.74236754
43,raw_unclipped,55000900097164,2020-10-19,2020-10-16,0,0.7444633
43,raw_unclipped,55000900097164,2020-10-20,2020-10-17,0,0.57126668
43,raw_unclipped,55000900097164,2020-10-21,2020-10-18,0,0.45647203999999997
43,raw_unclipped,55000900097164,2020-10-22,2020-10-19,0,0.39566153000000004
43,raw_unclipped,55000900097169,2020-09-11,2020-09-08,1,0.9983358111
43,raw_unclipped,55000900097169,2020-09-12,2020-09-09,1,0.99911399675
43,raw_unclipped,55000900097169,2020-09-13,2020-09-10,1,0.9993331849
43,raw_unclipped,55000900097169,2020-09-14,2020-09-11,1,0.9992284267
43,raw_unclipped,55000900097169,2020-09-15,2020-09-12,1,0.9991604869
43,raw_unclipped,55000900097169,2020-09-16,2020-09-13,1,0.99921164254
43,raw_unclipped,55000900097169,2020-09-17,2020-09-14,1,0.99913792306
43,raw_unclipped,55000900097169,2020-09-18,2020-09-15,1,0.9990241462
43,raw_unclipped,55000900097169,2020-09-19,2020-09-16,1,0.9989274485
43,raw_unclipped,55000900097169,2020-09-20,2020-09-17,1,0.9987146952
43,raw_unclipped,55000900097169,2020-09-21,2020-09-18,1,0.9986520141
43,raw_unclipped,55000900097169,2020-09-22,2020-09-19,1,0.9985001701
43,raw_unclipped,55000900097169,2020-09-23,2020-09-20,1,0.998911669
43,raw_unclipped,55000900097169,2020-09-24,2020-09-21,1,0.998766675
43,raw_unclipped,55000900097169,2020-09-25,2020-09-22,1,0.998527706
43,raw_unclipped,55000900097169,2020-09-26,2020-09-23,1,0.9977947653
43,raw_unclipped,55000900097169,2020-09-27,2020-09-24,1,0.998366862
43,raw_unclipped,55000900097169,2020-09-28,2020-09-25,1,0.9946955517
43,raw_unclipped,55000900097169,2020-09-29,2020-09-26,1,0.9969970377
43,raw_unclipped,55000900097169,2020-09-30,2020-09-27,1,0.9981356136
43,raw_unclipped,55000900097169,2020-10-01,2020-09-28,1,0.99851859
43,raw_unclipped,55000900097169,2020-10-02,2020-09-29,1,0.9991320245
43,raw_unclipped,55000900097169,2020-10-03,2020-09-30,1,0.9992406953
43,raw_unclipped,55000900097169,2020-10-04,2020-10-01,1,0.9992934924
43,raw_unclipped,55000900097169,2020-10-05,2020-10-02,1,0.99930494843
43,raw_unclipped,55000900097169,2020-10-06,2020-10-03,1,0.99927561346
43,raw_unclipped,55000900097169,2020-10-07,2020-10-04,1,0.9991647374
43,raw_unclipped,55000900097169,2020-10-08,2020-10-05,1,0.9992932998
43,raw_unclipped,55000900097169,2020-10-09,2020-10-06,1,0.99944045785
43,raw_unclipped,55000900097169,2020-10-10,2020-10-07,0,0.99924962275
43,raw_unclipped,55000900097169,2020-10-11,2020-10-08,0,0.99918436597
43,raw_unclipped,55000900097169,2020-10-12,2020-10-09,0,0.9990812621
43,raw_unclipped,55000900097169,2020-10-13,2020-10-10,0,0.98475614
43,raw_unclipped,55000900097169,2020-10-14,2020-10-11,0,0.98408332
43,raw_unclipped,55000900097169,2020-10-15,2020-10-12,0,0.987410303
43,raw_unclipped,55000900097169,2020-10-16,2020-10-13,1,0.937295035
43,raw_unclipped,55000900097169,2020-10-17,2020-10-14,1,0.980002763
43,raw_unclipped,55000900097169,2020-10-18,2020-10-15,1,0.986838211
43,raw_unclipped,55000900097169,2020-10-19,2020-10-16,1,0.9961219318
43,raw_unclipped,55000900097169,2020-10-20,2020-10-17,1,0.9958735323
43,raw_unclipped,55000900097169,2020-10-21,2020-10-18,1,0.9951625993
43,raw_unclipped,55000900097169,2020-10-22,2020-10-19,0,0.9963702094
43,raw_unclipped,55000900097170,2020-09-11,2020-09-08,1,0.82420284
43,raw_unclipped,55000900097170,2020-09-12,2020-09-09,1,0.93649714
43,raw_unclipped,55000900097170,2020-09-13,2020-09-10,1,0.958581652
43,raw_unclipped,55000900097170,2020-09-14,2020-09-11,1,0.95046776
43,raw_unclipped,55000900097170,2020-09-15,2020-09-12,1,0.95789688
43,raw_unclipped,55000900097170,2020-09-16,2020-09-13,1,0.970760848
43,raw_unclipped,55000900097170,2020-09-17,2020-09-14,1,0.974759258
43,raw_unclipped,55000900097170,2020-09-18,2020-09-15,1,0.97912298
43,raw_unclipped,55000900097170,2020-09-19,2020-09-16,1,0.982741216
43,raw_unclipped,55000900097170,2020-09-20,2020-09-17,1,0.982809167
43,raw_unclipped,55000900097170,2020-09-21,2020-09-18,1,0.980767243
43,raw_unclipped,55000900097170,2020-09-22,2020-09-19,1,0.982679171
43,raw_unclipped,55000900097170,2020-09-23,2020-09-20,1,0.989624839
43,raw_unclipped,55000900097170,2020-09-24,2020-09-21,1,0.990167154
43,raw_unclipped,55000900097170,2020-09-26,2020-09-23,1,0.983486831
43,raw_unclipped,55000900097170,2020-09-27,2020-09-24,1,0.990487404
43,raw_unclipped,55000900097170,2020-09-28,2020-09-25,1,0.944070883
43,raw_unclipped,55000900097170,2020-09-29,2020-09-26,1,0.980737587
43,raw_unclipped,55000900097170,2020-09-30,2020-09-27,1,0.990497951
43,raw_unclipped,55000900097170,2020-10-01,2020-09-28,1,0.993130073
43,raw_unclipped,55000900097170,2020-10-02,2020-09-29,1,0.9962123625
43,raw_unclipped,55000900097170,2020-10-03,2020-09-30,1,0.9969623787
43,raw_unclipped,55000900097170,2020-10-04,2020-10-01,1,0.9971182381
43,raw_unclipped,55000900097170,2020-10-05,2020-10-02,1,0.9971646096
43,raw_unclipped,55000900097170,2020-10-06,2020-10-03,1,0.9971856682
43,raw_unclipped,55000900097170,2020-10-07,2020-10-04,1,0.9970203545
43,raw_unclipped,55000900097170,2020-10-08,2020-10-05,1,0.9972757301
43,raw_unclipped,55000900097170,2020-10-09,2020-10-06,1,0.997521764
43,raw_unclipped,55000900097170,2020-10-10,2020-10-07,1,0.9971816065
43,raw_unclipped,55000900097170,2020-10-11,2020-10-08,1,0.9970702666
43,raw_unclipped,55000900097170,2020-10-12,2020-10-09,1,0.996715756
43,raw_unclipped,55000900097170,2020-10-13,2020-10-10,0,0.963615853
43,raw_unclipped,55000900097170,2020-10-14,2020-10-11,1,0.973658422
43,raw_unclipped,55000900097170,2020-10-15,2020-10-12,1,0.987175448
43,raw_unclipped,55000900097170,2020-10-16,2020-10-13,1,0.7950758
43,raw_unclipped,55000900097170,2020-10-17,2020-10-14,1,0.978234867
43,raw_unclipped,55000900097170,2020-10-18,2020-10-15,1,0.985880235
43,raw_unclipped,55000900097170,2020-10-19,2020-10-16,1,0.991213199
43,raw_unclipped,55000900097170,2020-10-20,2020-10-17,1,0.989193721
43,raw_unclipped,55000900097170,2020-10-21,2020-10-18,1,0.986223675
43,raw_unclipped,55000900097170,2020-10-22,2020-10-19,1,0.98888367
43,raw_unclipped,55000900097170,2020-10-23,2020-10-20,1,0.989085423
43,raw_unclipped,55000900097170,2020-10-24,2020-10-21,1,0.98504736
43,raw_unclipped,55000900097170,2020-10-25,2020-10-22,0,0.987916663
43,raw_unclipped,55000900097170,2020-10-26,2020-10-23,1,0.989006179
43,raw_unclipped,55000900097170,2020-10-27,2020-10-24,1,0.981183516
43,raw_unclipped,55000900097170,2020-10-28,2020-10-25,1,0.876955256
43,raw_unclipped,55000900097170,2020-10-29,2020-10-26,1,0.984995305
43,raw_unclipped,55000900099610,2020-09-11,2020-09-08,0,0.12471410000000005
43,raw_unclipped,55000900099610,2020-09-12,2020-09-09,0,0.15479960000000004
43,raw_unclipped,55000900099610,2020-09-13,2020-09-10,0,0.05786466999999995
43,raw_unclipped,55000900099610,2020-09-14,2020-09-11,0,0.051468700000000034
43,raw_unclipped,55000900099610,2020-09-15,2020-09-12,0,0.044955549999999955
43,raw_unclipped,55000900099610,2020-09-16,2020-09-13,0,0.04218250000000001
43,raw_unclipped,55000900099610,2020-09-17,2020-09-14,0,0.03827864000000003
